species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
Plan18, 0, 0.001, 0.037, 0.039, 0, 0, 0, 0, 0.025
Plan2, 0, 0, 0.271, 0.141, 0, 0, 0, 0, 0.014
Plan21, 0, 0, 0.028, 0.03, 0, 0, 0, 0, 0.021
Plan22, 1, 0.003, 0.047, 0.235, 1, 0, 1, 0.223, 0.787
Plan23, 0, 0, 0.021, 0.023, 0, 0, 0, 0, 0.014
Plan26, 0, 0, 0.019, 0.026, 0, 0, 0, 0, 0.016
Plan27, 2, 0.001, 0.019, 0.311, 1, 0, 2, 0.022, 1.996
Plan3, 0, 0, 0.042, 0.035, 0, 0, 0, 0, 0.02
Plan30, 0, 0, 0.2, 0.055, 0, 0, 0, 0, 0.006
Plan31, 0, 0, 0.014, 0.015, 0, 0, 0, 0, 0.011
Plan32, 0, 0, 0.033, 0.029, 0, 0, 0, 0, 0.015
Plan33, 0, 0, 0.061, 0.052, 0, 0, 0, 0, 0.024
Plan39, 0, 0, 0.02, 0.03, 0, 0, 0, 0, 0.014
Plan4, 1, 0.003, 0.079, 0.33, 1, 0, 1, 0.207, 0.807
Plan40, 0, 0.001, 0.799, 0.454, 0, 0, 0, 0, 0.018
Plan42, 1, 0.005, 0.043, 0.443, 1, 0, 1, 0.754, 0.258
Plan43, 1, 0.014, 0.468, 1.537, 1, 0, 1, 0.46, 0.542
Plan44, 1, 0.001, 0.034, 0.407, 1, 0, 1, 0.013, 0.996
Plan5, 0, 0, 0.022, 0.03, 0, 0, 0, 0, 0.019
Plan7, 0, 0, 0.085, 0.052, 0, 0, 0, 0, 0.018
Pori1, 0, 0, 0.025, 0.026, 0, 0, 0, 0, 0.019
Pori2, 0, 0, 0.019, 0.022, 0, 0, 0, 0, 0.013
ProtA10, 0, 0, 0.61, 0.024, 0, 0, 0, 0, 0.011
ProtA11, 1, 0.015, 0.039, 1.097, 1, 0, 1, 0.978, 0.016
ProtA12, 0, 0, 0.02, 0.022, 0, 0, 0, 0, 0.016
ProtA13, 1, 0.001, 0.992, 0.033, 1, 0, 1, 0.03, 0.981
ProtA14, 1, 0.014, 0.235, 0.695, 1, 0, 1, 0.962, 0.037
ProtA15, 0, 0.001, 0.525, 0.06, 0, 0, 0, 0, 0.013
ProtA16, 0, 0, 0.098, 0.053, 0, 0, 0, 0, 0.016
ProtA18, 1, 0, 0.031, 0.088, 1, 0, 1, 0.585, 0.432
ProtA19, 0, 0, 0.564, 0.126, 0, 0, 0, 0, 0.01
ProtA2, 1, 0, 0.647, 0.242, 1, 0, 1, 0.053, 0.958
ProtA20, 0, 0, 0.028, 0.026, 0, 0, 0, 0, 0.014
ProtA21, 0, 0, 0.025, 0.03, 0, 0, 0, 0, 0.015
ProtA24, 1, 0.007, 0.043, 1.011, 1, 0, 1, 0.97, 0.034
ProtA26, 0, 0, 0.029, 0.029, 0, 0, 0, 0, 0.021
ProtA27, 0, 0, 0.026, 0.023, 0, 0, 0, 0, 0.016
ProtA29, 1, 0.001, 0.579, 0.096, 1, 0, 1, 0.034, 0.972
ProtA3, 0, 0, 0.246, 0.111, 0, 0, 0, 0, 0.023
ProtA30, 0, 0, 0.019, 0.027, 0, 0, 0, 0, 0.014
ProtA31, 1, 0.005, 0.714, 0.555, 1, 0, 1, 0.377, 0.634
ProtA32, 1, 0, 0.03, 0.028, 1, 0, 1, 0.996, 0.022
ProtA33, 0, 0, 0.067, 0.049, 0, 0, 0, 0, 0.014
ProtA34, 1, 0, 0.047, 0.046, 1, 0, 1, 1, 0.014
ProtA35, 0, 0, 0.022, 0.027, 0, 0, 0, 0, 0.017
ProtA36, 0, 0, 0.015, 0.013, 0, 0, 0, 0, 0.01
ProtA37, 0, 0, 0.022, 0.024, 0, 0, 0, 0, 0.014
ProtA38, 0, 0, 0.485, 0.052, 0, 0, 0, 0, 0.013
ProtA39, 0, 0, 0.02, 0.021, 0, 0, 0, 0, 0.015
ProtA40, 1, 0, 1.135, 0.312, 1, 0, 1, 0.243, 0.765
ProtA41, 1, 0, 0.051, 0.06, 1, 0, 1, 0.434, 0.579
ProtA42, 1, 0.001, 0.041, 0.098, 1, 0, 1, 0.492, 0.529
ProtA43, 1, 0, 0.041, 0.025, 1, 0, 1, 1, 0.008
ProtA44, 0, 0, 0.018, 0.019, 0, 0, 0, 0, 0.015
ProtA45, 1, 0.002, 0.039, 0.197, 1, 0, 1, 0.007, 1.006
ProtA46, 0, 0, 0.044, 0.033, 0, 0, 0, 0, 0.012
ProtA47, 4, 0.923, 0.034, 0.208, 1, 0, 4, 2.115, 0.512
ProtA48, 1, 0.012, 1.084, 1.069, 1, 0, 1, 0.918, 0.079
ProtA49, 1, 0.005, 0.035, 0.407, 1, 0, 1, 0.535, 0.476
ProtA5, 0, 0, 0.029, 0.028, 0, 0, 0, 0, 0.015
ProtA50, 1, 0.001, 0.405, 0.205, 1, 0, 1, 0.29, 0.722
ProtA51, 1, 0.003, 0.078, 0.336, 1, 0, 1, 0.726, 0.286
