species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
Node_Chlo26_Chlo11_0, 1.277, 0.01, 0.156, 0.227, 0.991, 0, 1.277, 0.329, 0.956
Node_Chlo26_Chlo9_0, 0.467, 0.003, 0.473, 0.385, 0.408, 0, 0.467, 0.217, 0.258
Node_Chlo30_Chlo20_0, 1.033, 0.003, 0.721, 0.055, 1, 0, 1.033, 0.848, 0.193
Node_Chlo30_Chlo23_0, 1.558, 0.009, 0.125, 0.109, 0.98, 0, 1.558, 1.47, 0.085
Node_Chlo30_Chlo36_0, 1.589, 0.239, 0.112, 0.511, 0.973, 0, 1.589, 1.042, 0.106
Node_Chlo30_Chlo37_0, 1.01, 0.001, 0.059, 0.057, 0.999, 0, 1.01, 1.003, 0.035
Node_Chlo30_Chlo38_0, 0.536, 0.005, 0.042, 0.103, 0.447, 0, 0.536, 0.318, 0.223
Node_Chlo30_Chlo41_0, 1.181, 0.01, 0.032, 0.26, 0.773, 0, 1.181, 0.517, 0.667
Node_Chlo30_Chlo43_0, 1.338, 0.04, 0.411, 0.43, 0.975, 0, 1.338, 0.77, 0.528
Node_Chlo30_Chlo6_0, 1.356, 0.271, 0.332, 1.163, 0.966, 0, 1.356, 0.781, 0.079
Node_Chlo30_Dorm2_0, 0.35, 0.001, 0.077, 0.093, 0.308, 0, 0.35, 0.272, 0.081
Node_Chlo31_Chlo25_0, 0.017, 0, 0.084, 0.072, 0.017, 0, 0.017, 0.007, 0.044
Node_Chlo35_Chlo21_0, 2.853, 0.018, 0.11, 0.244, 1, 0, 2.853, 2.761, 0.077
Node_Chlo36_Chlo13_0, 0.878, 0.012, 0.158, 0.352, 0.758, 0, 0.878, 0.635, 0.253
Node_Chlo36_Chlo14_0, 0.384, 0.007, 0.197, 0.126, 0.362, 0, 0.384, 0.292, 0.1
Node_Chlo36_Chlo28_0, 0.474, 0.005, 0.049, 0.114, 0.408, 0, 0.474, 0.293, 0.184
Node_Chlo36_Chlo33_0, 0.334, 0.004, 0.258, 0.155, 0.308, 0, 0.334, 0.3, 0.047
Node_Chlo36_Chlo40_0, 0.631, 0.006, 0.659, 0.472, 0.5, 0, 0.631, 0.246, 0.406
Node_Chlo36_Chlo5_0, 0.771, 0.042, 0.039, 0.184, 0.671, 0, 0.771, 0.344, 0.384
Node_Chlo36_Chlo8_0, 0.541, 0.003, 1.253, 0.169, 0.456, 0, 0.541, 0.351, 0.202
Node_Chlo38_Chlo19_0, 0.019, 0, 0.082, 0.069, 0.019, 0, 0.019, 0.006, 0.044
Node_Chlo38_Chlo31_0, 0.057, 0, 0.493, 0.138, 0.057, 0, 0.057, 0.053, 0.014
Node_Chlo41_Chlo29_0, 1.13, 0.017, 0.44, 0.168, 0.999, 0, 1.13, 1.016, 0.094
Node_Chlo41_Chlo32_0, 1.21, 0.002, 0.08, 0.099, 0.999, 0, 1.21, 1.063, 0.158
Node_Chlo41_Chlo39_0, 1.03, 0.004, 0.111, 0.083, 1, 0, 1.03, 0.955, 0.098
Node_Chlo41_Chlo44_0, 0.671, 0.005, 1.029, 0.215, 0.561, 0, 0.671, 0.193, 0.485
Node_Chlo41_Chlo4_0, 1.459, 0.026, 0.433, 0.425, 0.978, 0, 1.459, 0.746, 0.685
Node_Chlo41_Chlo7_0, 1.039, 0.024, 0.356, 0.324, 0.951, 0, 1.039, 0.34, 0.7
Node_Chlo42_Chlo34_0, 1.024, 0.018, 0.068, 0.392, 0.999, 0, 1.024, 0.316, 0.728
Node_Chlo43_Chlo42_0, 0.346, 0.004, 0.472, 0.167, 0.337, 0, 0.346, 0.141, 0.228
Node_Chlo43_Chlo45_0, 1.25, 0.004, 0.176, 0.143, 0.969, 0, 1.25, 1.169, 0.084
Node_Chlo43_Chlo47_0, 0.586, 0.044, 0.981, 0.14, 0.456, 0, 0.586, 0.263, 0.273
Node_Chlo44_Chlo17_0, 0.939, 0.001, 0.103, 0.089, 0.916, 0, 0.939, 0.912, 0.057
Node_Chlo44_Chlo22_0, 0.984, 0.018, 0.295, 0.538, 0.923, 0, 0.984, 0.396, 0.59
Node_Chlo45_Chlo27_0, 1.033, 0.004, 0.297, 0.108, 1, 0, 1.033, 0.967, 0.076
Node_Chlo45_Chlo46_0, 1.012, 0.005, 0.054, 0.057, 1, 0, 1.012, 1, 0.028
Node_Chlo47_Chlo48_0, 2.308, 0.95, 0.157, 0.173, 1, 0, 2.308, 0.197, 0.929
Node_Chlo48_Chlo10_0, 2.032, 0.003, 0.334, 0.086, 1, 0, 2.032, 2.008, 0.055
Node_Chlo4_Chlo12_0, 1.762, 0.009, 0.148, 0.4, 0.971, 0, 1.762, 1.325, 0.442
Node_Chlo4_Chlo35_0, 2.868, 0.076, 0.148, 0.816, 1, 0, 2.868, 1.613, 1.178
