species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
Node_Pate45_Pate21_0, 0.027, 0, 0.043, 0.046, 0.027, 0, 0.027, 0.026, 0.002
Node_Pate46_Pate25_0, 0.06, 0.003, 0.111, 0.091, 0.059, 0, 0.06, 0.056, 0.002
Node_Pate48_Chlo30_0, 1.057, 0.009, 0.038, 0.067, 0.991, 0, 1.057, 1.019, 0.021
Node_Pate48_Pate1_0, 0.015, 0, 0.038, 0.012, 0.015, 0, 0.015, 0.014, 0.003
Node_Pate48_Pate23_0, 0.192, 0.005, 0.872, 0.184, 0.183, 0, 0.192, 0.182, 0.002
Node_Pate48_Pate30_0, 0.045, 0, 0.041, 0.066, 0.044, 0, 0.045, 0.038, 0.009
Node_Pate48_Pate40_0, 0.077, 0, 0.066, 0.083, 0.075, 0, 0.077, 0.067, 0.012
Node_Pate48_Pate43_0, 0.131, 0.002, 0.051, 0.104, 0.127, 0, 0.131, 0.114, 0.014
Node_Pate48_Pate46_0, 0.166, 0.008, 0.039, 0.137, 0.157, 0, 0.166, 0.15, 0.005
Node_Pate48_Pate49_0, 0.003, 0, 0.014, 0.006, 0.003, 0, 0.003, 0.002, 0.002
Node_Pate48_Pate51_0, 0.005, 0, 0.003, 0.002, 0.005, 0, 0.005, 0.001, 0.005
Node_Pate48_Pate56_0, 0.05, 0, 0.009, 0.043, 0.05, 0, 0.05, 0.038, 0.014
Node_Pate49_Pate41_0, 0.003, 0, 0.003, 0.003, 0.003, 0, 0.003, 0.001, 0.003
Node_Pate51_Pate27_0, 0.001, 0, 0.005, 0.005, 0.001, 0, 0.001, 0, 0.005
Node_Pate51_Pate33_0, 0.003, 0, 0.004, 0.002, 0.003, 0, 0.003, 0.001, 0.002
Node_Pate51_Pate53_0, 0.001, 0, 0.003, 0.002, 0.001, 0, 0.001, 0.001, 0.001
Node_Pate54_Pate31_0, 0.001, 0, 0.003, 0.003, 0.001, 0, 0.001, 0, 0.001
Node_Pate9_Pate36_0, 0.001, 0, 0.005, 0.006, 0.001, 0, 0.001, 0.001, 0.004
Node_Plan17_Plan23_0, 0.002, 0, 0.005, 0.007, 0.002, 0, 0.002, 0, 0.005
Node_Plan22_Plan2_0, 0.35, 0.001, 0.01, 0.11, 0.35, 0, 0.35, 0.098, 0.258
Node_Plan22_Plan4_0, 0.101, 0, 0.221, 0.031, 0.101, 0, 0.101, 0.031, 0.073
Node_Plan26_Plan21_0, 0.003, 0, 0.059, 0.006, 0.003, 0, 0.003, 0.001, 0.004
Node_Plan26_Plan5_0, 0.001, 0, 0.004, 0.005, 0.001, 0, 0.001, 0.001, 0.002
Node_Plan30_Plan14_0, 1.215, 0, 0.016, 0.009, 0.999, 0, 1.215, 1.059, 0.158
Node_Plan31_Plan17_0, 0.002, 0, 0.001, 0.001, 0.002, 0, 0.002, 0, 0.003
Node_Plan31_Plan18_0, 0.002, 0, 0.009, 0.004, 0.002, 0, 0.002, 0, 0.004
Node_Plan31_Plan27_0, 0, 0, 0.003, 0.004, 0, 0, 0, 0, 0.001
Node_Plan31_Plan39_0, 0.002, 0, 0.005, 0.005, 0.002, 0, 0.002, 0, 0.005
Node_Plan32_Plan12_0, 1.006, 0, 0.012, 0.013, 1, 0, 1.006, 1.005, 0.004
Node_Plan32_Plan22_0, 0.249, 0, 0.005, 0.018, 0.236, 0, 0.249, 0.057, 0.196
Node_Plan32_Plan26_0, 0.058, 0, 0.009, 0.01, 0.057, 0, 0.058, 0.017, 0.042
Node_Plan32_Plan30_0, 1.073, 0.009, 0.031, 0.021, 0.997, 0, 1.073, 0.22, 0.846
Node_Plan32_Plan3_0, 1.014, 0.003, 0.072, 0.021, 1, 0, 1.014, 1.002, 0.01
Node_Plan33_Plan44_0, 0.005, 0, 0.025, 0.014, 0.005, 0, 0.005, 0.003, 0.005
Node_Plan42_Plan40_0, 0.031, 0, 0.268, 0.059, 0.031, 0, 0.031, 0.031, 0.002
Node_Plan43_Plan16_0, 0.08, 0.001, 0.003, 0.02, 0.08, 0, 0.08, 0.025, 0.057
Node_Plan43_Plan31_0, 0.007, 0, 0.01, 0.01, 0.007, 0, 0.007, 0.003, 0.007
Node_Plan43_Plan32_0, 0.025, 0, 0.004, 0.008, 0.025, 0, 0.025, 0.005, 0.022
Node_Plan43_Plan33_0, 0.025, 0, 0.019, 0.01, 0.025, 0, 0.025, 0.007, 0.019
Node_Plan43_Plan42_0, 0.297, 0, 0.004, 0.084, 0.297, 0, 0.297, 0.08, 0.221
Node_Plan43_Plan7_0, 0.01, 0, 0.03, 0.01, 0.01, 0, 0.01, 0.008, 0.002
