species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
Node_FirmA89_FirmA21_0, 0.054, 0.001, 0.009, 0.026, 0.054, 0, 0.054, 0.034, 0.024
Node_FirmA89_FirmA31_0, 0.055, 0, 0.025, 0.03, 0.055, 0, 0.055, 0.009, 0.05
Node_FirmA89_FirmA53_0, 0.03, 0, 0.102, 0.047, 0.03, 0, 0.03, 0.022, 0.011
Node_FirmA89_FirmA68_0, 0.248, 0, 0.016, 0.06, 0.246, 0, 0.248, 0.049, 0.209
Node_FirmA89_FirmA80_0, 0.121, 0.003, 0.013, 0.045, 0.119, 0, 0.121, 0.047, 0.077
Node_FirmA90_FirmA112_0, 0.009, 0, 0.035, 0.019, 0.009, 0, 0.009, 0.003, 0.016
Node_FirmA92_FirmA54_0, 0.195, 0.002, 0.014, 0.076, 0.193, 0, 0.195, 0.065, 0.14
Node_FirmA94_FirmA75_0, 0.006, 0, 0.017, 0.018, 0.006, 0, 0.006, 0, 0.019
Node_FirmA96_FirmA27_0, 0.035, 0, 0.035, 0.023, 0.035, 0, 0.035, 0.029, 0.01
Node_FirmA96_FirmA91_0, 0.004, 0, 0.038, 0.022, 0.004, 0, 0.004, 0.002, 0.007
Node_FirmA99_FirmA18_0, 0.01, 0, 0.019, 0.019, 0.01, 0, 0.01, 0.003, 0.015
Node_FirmB16_FirmB13_0, 0.235, 0, 0.032, 0.06, 0.234, 0, 0.235, 0.045, 0.2
Node_FirmB17_FirmB15_0, 0.107, 0.001, 0.987, 0.292, 0.1, 0, 0.107, 0.106, 0.019
Node_FirmB2_FirmB11_0, 0.256, 0.001, 0.023, 0.081, 0.253, 0, 0.256, 0.05, 0.221
Node_FirmB2_FirmB12_0, 0.057, 0, 0.095, 0.051, 0.056, 0, 0.057, 0.017, 0.05
Node_FirmB3_FirmB14_0, 0.054, 0, 0.343, 0.136, 0.054, 0, 0.054, 0.05, 0.021
Node_FirmB4_FirmB17_0, 1.074, 0.002, 0.273, 0.444, 0.973, 0, 1.074, 1.052, 0.027
Node_FirmB4_FirmB1_0, 1.318, 0.007, 0.022, 0.31, 0.98, 0, 1.318, 0.365, 0.957
Node_FirmB4_FirmB3_0, 0.376, 0.002, 0.016, 0.069, 0.344, 0, 0.376, 0.116, 0.262
Node_FirmB6_FirmB7_0, 0.238, 0.001, 0.055, 0.104, 0.232, 0, 0.238, 0.056, 0.189
Node_FirmB8_FirmB16_0, 0.067, 0.001, 0.108, 0.052, 0.067, 0, 0.067, 0.03, 0.046
Node_FirmB8_FirmB4_0, 0.128, 0, 0.03, 0.03, 0.128, 0, 0.128, 0.052, 0.084
Node_FirmB8_FirmB5_0, 0.007, 0, 0.072, 0.025, 0.007, 0, 0.007, 0.004, 0.012
Node_FirmB8_FirmB9_0, 0.074, 0, 0.009, 0.023, 0.074, 0, 0.074, 0.028, 0.054
Node_FirmB9_FirmB10_0, 0.222, 0.001, 0.039, 0.071, 0.219, 0, 0.222, 0.077, 0.158
Node_FirmB9_FirmB2_0, 0.102, 0, 0.061, 0.043, 0.099, 0, 0.102, 0.05, 0.06
Node_FirmB9_FirmB6_0, 0.103, 0, 0.029, 0.05, 0.101, 0, 0.103, 0.055, 0.058
Node_FirmC10_FirmC14_0, 0.003, 0, 0.018, 0.02, 0.003, 0, 0.003, 0.001, 0.012
Node_FirmC10_FirmC18_0, 0.009, 0, 0.017, 0.019, 0.009, 0, 0.009, 0, 0.02
Node_FirmC10_FirmC19_0, 0.006, 0, 0.021, 0.022, 0.006, 0, 0.006, 0.001, 0.018
Node_FirmC11_FirmC3_0, 0.006, 0, 0.019, 0.017, 0.006, 0, 0.006, 0.001, 0.015
Node_FirmC13_FirmB8_0, 0.029, 0, 0.012, 0.017, 0.029, 0, 0.029, 0.01, 0.026
Node_FirmC13_FirmC10_0, 0.009, 0, 0.01, 0.012, 0.009, 0, 0.009, 0.001, 0.012
Node_FirmC13_FirmC17_0, 0.007, 0, 0.016, 0.014, 0.007, 0, 0.007, 0.003, 0.014
Node_FirmC13_FirmC5_0, 0.008, 0, 0.032, 0.018, 0.008, 0, 0.008, 0.001, 0.011
Node_FirmC13_FirmC8_0, 0.007, 0, 0.011, 0.01, 0.007, 0, 0.007, 0.003, 0.01
Node_FirmC13_Firms33_0, 0.015, 0, 0.013, 0.014, 0.015, 0, 0.015, 0.008, 0.009
Node_FirmC15_FirmC12_0, 0.008, 0, 0.015, 0.018, 0.008, 0, 0.008, 0.001, 0.018
Node_FirmC1_FirmC4_0, 0.006, 0, 0.016, 0.022, 0.006, 0, 0.006, 0.001, 0.017
Node_FirmC6_FirmC16_0, 0.008, 0, 0.022, 0.022, 0.008, 0, 0.008, 0, 0.025
Node_FirmC6_FirmC1_0, 0.005, 0, 0.032, 0.031, 0.005, 0, 0.005, 0.001, 0.022
Node_FirmC8_FirmC11_0, 0.01, 0, 0.021, 0.02, 0.01, 0, 0.01, 0.004, 0.016
Node_FirmC8_FirmC15_0, 0.005, 0, 0.025, 0.027, 0.005, 0, 0.005, 0, 0.021
Node_FirmC8_FirmC6_0, 0.015, 0, 0.013, 0.017, 0.015, 0, 0.015, 0.005, 0.019
Node_FirmC8_FirmC7_0, 0.009, 0, 0.022, 0.023, 0.009, 0, 0.009, 0, 0.021
Node_FirmC8_FirmC9_0, 0.009, 0, 0.008, 0.008, 0.009, 0, 0.009, 0.003, 0.01
Node_FirmD2_FirmD3_0, 0.003, 0, 0.018, 0.022, 0.003, 0, 0.003, 0.001, 0.016
Node_FirmD4_FirmD2_0, 0.005, 0, 0.006, 0.003, 0.005, 0, 0.005, 0.001, 0.005
Node_FirmE4_FirmE6_0, 0.017, 0.001, 0.079, 0.051, 0.017, 0, 0.017, 0.013, 0.016
Node_FirmE5_FirmA85_0, 0.061, 0, 0.083, 0.07, 0.06, 0, 0.061, 0.04, 0.024
Node_FirmE5_FirmE3_0, 0.214, 0.016, 0.014, 0.062, 0.195, 0, 0.214, 0.061, 0.133
Node_FirmE5_FirmE4_0, 0.079, 0.001, 0.074, 0.055, 0.077, 0, 0.079, 0.028, 0.051
Node_FirmE5_FirmE7_0, 0.101, 0.001, 0.024, 0.044, 0.093, 0, 0.101, 0.039, 0.063
Node_FirmE7_FirmE1_0, 0.164, 0, 0.04, 0.109, 0.161, 0, 0.164, 0.066, 0.103
Node_FirmE7_FirmE2_0, 0.024, 0, 0.146, 0.067, 0.024, 0, 0.024, 0.022, 0.006
Node_FirmE7_FirmE8_0, 0.006, 0, 0.034, 0.021, 0.006, 0, 0.006, 0.003, 0.016
Node_FirmF1_FirmF2_0, 0.096, 0, 0.229, 0.169, 0.094, 0, 0.096, 0.067, 0.031
Node_FirmF1_FirmG6_0, 0.294, 0.001, 0.705, 0.368, 0.278, 0, 0.294, 0.29, 0.006
Node_FirmF2_FirmF3_0, 1.018, 0.004, 0.073, 0.57, 0.999, 0, 1.018, 0.039, 0.991
Node_FirmG5_FirmG1_0, 0.014, 0, 0.15, 0.05, 0.014, 0, 0.014, 0.013, 0.007
Node_FirmG5_FirmG2_0, 0.157, 0.001, 0.044, 0.091, 0.157, 0, 0.157, 0.04, 0.121
Node_FirmG6_FirmE5_0, 0.12, 0.001, 0.186, 0.164, 0.119, 0, 0.12, 0.108, 0.011
Node_FirmG6_FirmG3_0, 0.005, 0, 0.012, 0.012, 0.005, 0, 0.005, 0.004, 0.005
Node_FirmG6_FirmG4_0, 0.012, 0, 0.078, 0.057, 0.012, 0, 0.012, 0.008, 0.011
Node_FirmG6_FirmG5_0, 0.079, 0.001, 0.079, 0.08, 0.077, 0, 0.079, 0.043, 0.037
Node_Firms11_Firms17_0, 1.138, 0, 0.012, 0.012, 1, 0, 1.138, 1.005, 0.14
Node_Firms13_Firms1_0, 0.003, 0, 0.063, 0.018, 0.003, 0, 0.003, 0.001, 0.012
Node_Firms1_Firms10_0, 0.003, 0, 0.015, 0.016, 0.003, 0, 0.003, 0, 0.015
Node_Firms20_Firms12_0, 0.03, 0, 0.014, 0.017, 0.03, 0, 0.03, 0.005, 0.037
Node_Firms20_Firms29_0, 0.153, 0, 0.017, 0.016, 0.153, 0, 0.153, 0.024, 0.14
Node_Firms22_Firms27_0, 1.189, 0.01, 0.016, 0.36, 0.997, 0, 1.189, 1.017, 0.158
Node_Firms23_Firms18_0, 0.007, 0, 0.019, 0.017, 0.007, 0, 0.007, 0.002, 0.014
Node_Firms24_Firms26_0, 0.365, 0.001, 0.023, 0.103, 0.331, 0, 0.365, 0.083, 0.296
Node_Firms30_Firms31_0, 0.001, 0, 0.025, 0.025, 0.001, 0, 0.001, 0, 0.022
Node_Firms32_Firms25_0, 0.012, 0, 0.015, 0.017, 0.012, 0, 0.012, 0.005, 0.015
Node_Firms33_FirmA83_0, 0.006, 0, 0.013, 0.008, 0.006, 0, 0.006, 0.004, 0.004
Node_Firms33_FirmD1_0, 0.01, 0, 0.007, 0.007, 0.01, 0, 0.01, 0.002, 0.011
Node_Firms33_FirmD4_0, 0.006, 0, 0.006, 0.004, 0.006, 0, 0.006, 0.002, 0.006
Node_Firms33_Firms11_0, 1.01, 0.002, 0.046, 0.027, 1, 0, 1.01, 0.995, 0.017
Node_Firms33_Firms13_0, 0.054, 0, 0.007, 0.011, 0.054, 0, 0.054, 0.006, 0.053
Node_Firms33_Firms15_0, 0.989, 0, 0.021, 0.016, 0.982, 0, 0.989, 0.984, 0.014
Node_Firms33_Firms16_0, 0.007, 0, 0.991, 0.015, 0.007, 0, 0.007, 0.004, 0.009
Node_Firms33_Firms20_0, 0.007, 0, 0.011, 0.009, 0.007, 0, 0.007, 0.001, 0.01
Node_Firms33_Firms21_0, 0.008, 0, 0.009, 0.014, 0.008, 0, 0.008, 0.002, 0.01
Node_Firms33_Firms22_0, 1.037, 0.005, 0.013, 0.101, 0.996, 0, 1.037, 0.217, 0.821
Node_Firms33_Firms23_0, 0.012, 0, 0.02, 0.019, 0.012, 0, 0.012, 0.001, 0.02
Node_Firms33_Firms28_0, 0.006, 0, 0.009, 0.009, 0.006, 0, 0.006, 0.002, 0.011
Node_Firms33_Firms2_0, 0.01, 0, 0.02, 0.026, 0.009, 0, 0.01, 0.001, 0.024
Node_Firms33_Firms30_0, 0.004, 0, 0.017, 0.018, 0.004, 0, 0.004, 0, 0.014
Node_Firms33_Firms32_0, 0.012, 0, 0.015, 0.017, 0.011, 0, 0.012, 0.003, 0.017
Node_Firms33_Firms3_0, 0.224, 0.001, 0.005, 0.03, 0.221, 0, 0.224, 0.051, 0.174
Node_Firms33_Firms5_0, 0.996, 0.001, 0.01, 0.018, 0.99, 0, 0.996, 0.99, 0.009
Node_Firms33_Firms6_0, 0.008, 0, 0.014, 0.012, 0.008, 0, 0.008, 0.004, 0.007
