species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
Node_Bdell14_Bdell4_0, 0.011, 0, 0.016, 0.013, 0.011, 0, 0.011, 0.001, 0.02
Node_Bdell15_Bdell14_0, 0.042, 0, 0.033, 0.042, 0.042, 0, 0.042, 0.035, 0.009
Node_Bdell15_Bdell7_0, 0.088, 0.002, 0.029, 0.037, 0.088, 0, 0.088, 0.028, 0.073
Node_Bdell15_Bdell9_0, 0.249, 0.001, 0.028, 0.085, 0.247, 0, 0.249, 0.077, 0.188
Node_Bdell17_Bdell15_0, 0.066, 0, 0.122, 0.085, 0.066, 0, 0.066, 0.062, 0.005
Node_Bdell17_Bdell16_0, 0.01, 0, 0.074, 0.05, 0.01, 0, 0.01, 0.005, 0.018
Node_Bdell2_Bdell10_0, 0.046, 0.001, 0.18, 0.099, 0.046, 0, 0.046, 0.045, 0.005
Node_Bdell6_Bdell17_0, 0.183, 0.003, 0.182, 0.245, 0.178, 0, 0.183, 0.155, 0.026
Node_Bdell6_Bdell2_0, 0.22, 0.003, 0.103, 0.16, 0.217, 0, 0.22, 0.085, 0.137
Node_Bdell6_UBA1X6_0, 0.336, 0.005, 0.348, 0.299, 0.326, 0, 0.336, 0.317, 0.016
Node_Bdell7_Bdell5_0, 0.012, 0, 0.098, 0.054, 0.012, 0, 0.012, 0.004, 0.022
Node_BdellC1_BdellC2_0, 0.117, 0.001, 0.051, 0.093, 0.115, 0, 0.117, 0.062, 0.061
Node_Bipo1_Bipo2_0, 0.002, 0, 0.006, 0.005, 0.002, 0, 0.002, 0, 0.007
Node_Bipo1_Therg8_0, 0.001, 0, 0.002, 0.002, 0.001, 0, 0.001, 0.001, 0.001
Node_CG294X1_CG267X1_0, 0.013, 0, 0.069, 0.045, 0.013, 0, 0.013, 0.009, 0.01
Node_Calda2_Calda1_0, 0.001, 0, 0.004, 0.003, 0.001, 0, 0.001, 0.001, 0.002
Node_Caldit2_Caldit1_0, 0.003, 0, 0.013, 0.012, 0.003, 0, 0.003, 0, 0.014
Node_Caldit2_Caldit3_0, 0.002, 0, 0.01, 0.009, 0.002, 0, 0.002, 0, 0.007
Node_Camp14_Camp15_0, 0.608, 0, 0.052, 0.184, 0.597, 0, 0.608, 0.513, 0.103
Node_Camp1_Camp2_0, 0.865, 0.009, 0.019, 0.351, 0.804, 0, 0.865, 0.172, 0.696
Node_Camp1_Camp3_0, 0.834, 0.001, 0.09, 0.056, 0.828, 0, 0.834, 0.787, 0.058
Node_Camp1_Camp9_0, 0.179, 0.005, 0.013, 0.102, 0.174, 0, 0.179, 0.116, 0.057
Node_Camp1_UBP6X1_0, 0.13, 0.003, 0.043, 0.11, 0.129, 0, 0.13, 0.116, 0.013
Node_Camp2_Camp11_0, 1.052, 0.022, 0.023, 0.292, 0.85, 0, 1.052, 0.834, 0.188
Node_Camp2_Camp13_0, 1.134, 0.001, 0.433, 0.057, 0.986, 0, 1.134, 1, 0.143
Node_Camp2_Camp4_0, 1.423, 0.02, 0.042, 0.127, 0.999, 0, 1.423, 1.3, 0.097
Node_Camp2_Camp5_0, 1.193, 0.189, 0.22, 0.315, 0.934, 0, 1.193, 0.72, 0.172
Node_Camp2_Camp7_0, 1.348, 0.032, 0.034, 0.072, 0.975, 0, 1.348, 1.147, 0.157
Node_Camp4_Camp16_0, 1.505, 0.002, 0.045, 0.062, 0.999, 0, 1.505, 1.391, 0.125
Node_Camp5_Camp10_0, 1.088, 0.156, 0.02, 0.217, 0.897, 0, 1.088, 0.759, 0.028
Node_Camp5_Camp12_0, 0.924, 0.03, 0.32, 0.227, 0.885, 0, 0.924, 0.855, 0.021
Node_Camp7_Camp14_0, 0.557, 0.003, 0.839, 0.247, 0.532, 0, 0.557, 0.525, 0.045
Node_Camp9_Camp6_0, 0.094, 0.001, 0.175, 0.137, 0.091, 0, 0.094, 0.018, 0.089
Node_Chlo12_Chlo24_0, 0.001, 0, 0.012, 0.014, 0.001, 0, 0.001, 0, 0.006
Node_Chlo26_Chlo11_0, 0.002, 0, 0.014, 0.014, 0.002, 0, 0.002, 0.001, 0.007
Node_Chlo26_Chlo9_0, 0.009, 0, 0.015, 0.019, 0.009, 0, 0.009, 0.002, 0.017
Node_Chlo30_Chlo20_0, 0.008, 0, 0.022, 0.017, 0.008, 0, 0.008, 0.005, 0.009
Node_Chlo30_Chlo23_0, 0.021, 0, 0.082, 0.045, 0.021, 0, 0.021, 0.019, 0.005
Node_Chlo30_Chlo36_0, 0.098, 0, 0.004, 0.031, 0.098, 0, 0.098, 0.031, 0.069
Node_Chlo30_Chlo37_0, 0.005, 0, 0.016, 0.016, 0.005, 0, 0.005, 0.002, 0.013
Node_Chlo30_Chlo38_0, 0.002, 0, 0.002, 0.004, 0.002, 0, 0.002, 0.002, 0.002
Node_Chlo30_Chlo41_0, 0.005, 0, 0.001, 0.004, 0.005, 0, 0.005, 0.001, 0.004
Node_Chlo30_Chlo43_0, 0.007, 0, 0.005, 0.01, 0.007, 0, 0.007, 0.003, 0.007
Node_Chlo30_Chlo6_0, 0.033, 0, 0.008, 0.021, 0.033, 0, 0.033, 0.005, 0.034
Node_Chlo30_Dorm2_0, 0.002, 0, 0.003, 0.011, 0.002, 0, 0.002, 0, 0.004
Node_Chlo31_Chlo25_0, 0.003, 0, 0.032, 0.038, 0.003, 0, 0.003, 0, 0.026
Node_Chlo35_Chlo21_0, 0.002, 0, 0.015, 0.02, 0.002, 0, 0.002, 0, 0.013
Node_Chlo36_Chlo13_0, 0.003, 0, 0.01, 0.011, 0.003, 0, 0.003, 0, 0.011
Node_Chlo36_Chlo14_0, 0.008, 0, 0.019, 0.016, 0.008, 0, 0.008, 0.004, 0.007
Node_Chlo36_Chlo28_0, 0.02, 0, 0.047, 0.038, 0.02, 0, 0.02, 0.017, 0.009
Node_Chlo36_Chlo33_0, 0.058, 0.001, 0.182, 0.12, 0.058, 0, 0.058, 0.056, 0.005
