species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
Cyan21, 1, 0, 1.012, 0.018, 1, 0, 1, 0.06, 0.947
Cyan22, 1, 0, 0.364, 0.027, 1, 0, 1, 1, 0.013
Cyan23, 1, 0.003, 0.498, 0.708, 1, 0, 1, 0.885, 0.121
Cyan24, 1, 0, 1.165, 0.326, 1, 0, 1, 0.014, 0.993
Cyan25, 1, 0, 1.229, 0.105, 1, 0, 1, 0.926, 0.083
Cyan26, 1, 0, 0.368, 0.105, 1, 0, 1, 0.926, 0.085
Cyan27, 2, 0, 0.906, 0.022, 1, 0, 2, 1.964, 0.04
Cyan28, 1, 0, 0.015, 0.017, 1, 0, 1, 0.052, 0.961
Cyan29, 2, 0, 0.283, 0.346, 1, 0, 2, 1.366, 0.642
Cyan3, 1, 0, 1.012, 0.685, 1, 0, 1, 0.114, 0.898
Cyan30, 1, 0, 0.02, 0.021, 1, 0, 1, 1, 0.014
Cyan31, 1, 0, 0.017, 0.054, 1, 0, 1, 1, 0.014
Cyan32, 1, 0, 0.222, 0.381, 1, 0, 1, 0.995, 0.012
Cyan33, 1, 0, 0.075, 0.017, 1, 0, 1, 0.999, 0.01
Cyan34, 1, 0, 0.009, 0.011, 1, 0, 1, 1, 0.006
Cyan35, 1, 0, 0.26, 0.027, 1, 0, 1, 1, 0.008
Cyan36, 1, 0, 0.223, 0.085, 1, 0, 1, 0.999, 0.011
Cyan37, 1, 0, 1.019, 0.068, 1, 0, 1, 0.002, 1.008
Cyan38, 1, 0, 0.027, 0.019, 1, 0, 1, 0.999, 0.011
Cyan4, 0, 0, 0.018, 0.016, 0, 0, 0, 0, 0.015
Cyan40, 2, 0, 0.904, 0.058, 1, 0, 2, 1.972, 0.038
Cyan41, 1, 0, 0.071, 0.031, 1, 0, 1, 0.999, 0.011
Cyan42, 1, 0, 0.126, 0.408, 1, 0, 1, 0.997, 0.012
Cyan43, 1, 0.001, 1.03, 0.262, 1, 0, 1, 0.994, 0.015
Cyan44, 2, 0, 0.084, 0.047, 1, 0, 2, 2, 0.01
Cyan45, 2, 0, 0.015, 0.205, 1, 0, 2, 1.317, 0.693
Cyan46, 1, 0.001, 1.005, 0.564, 1, 0, 1, 0.211, 0.794
Cyan47, 2, 0, 0.082, 0.05, 1, 0, 2, 2, 0.008
Cyan7, 0, 0, 0.203, 0.049, 0, 0, 0, 0, 0.012
Cyan8, 0, 0, 0.015, 0.015, 0, 0, 0, 0, 0.011
Cyan9, 0, 0, 0.014, 0.018, 0, 0, 0, 0, 0.011
DTU0X1, 0, 0, 0.016, 0.018, 0, 0, 0, 0, 0.015
Defe1, 0, 0, 0.076, 0.044, 0, 0, 0, 0, 0.006
Defe2, 0, 0, 0.18, 0.072, 0, 0, 0, 0, 0.005
Defe3, 1, 0.001, 0.013, 0.653, 1, 0, 1, 0.173, 0.837
Dein1, 0, 0, 0.989, 0.031, 0, 0, 0, 0, 0.014
Dein2, 1, 0.003, 0.263, 0.357, 1, 0, 1, 0.267, 0.743
Dein3, 0, 0, 0.969, 0.018, 0, 0, 0, 0, 0.007
Dein4, 1, 0, 0.046, 0.042, 1, 0, 1, 1, 0.009
Dein5, 1, 0, 0.021, 0.057, 1, 0, 1, 0.965, 0.046
Dein6, 1, 0, 0.045, 0.03, 1, 0, 1, 0.999, 0.008
Dein7, 1, 0, 0.018, 0.037, 1, 0, 1, 0.952, 0.056
Desa1, 0, 0, 0.16, 0.14, 0, 0, 0, 0, 0.076
DesuB1, 0, 0, 0.272, 0.057, 0, 0, 0, 0, 0.009
DesuB2, 1, 0, 0.049, 0.088, 1, 0, 1, 0.225, 0.786
DesuB3, 1, 0, 0.016, 0.015, 1, 0, 1, 0.997, 0.01
DesuB4, 1, 0, 0.018, 0.02, 1, 0, 1, 0.997, 0.012
DesuC1, 0, 0, 0.064, 0.051, 0, 0, 0, 0, 0.014
DesuC2, 0, 0, 0.06, 0.046, 0, 0, 0, 0, 0.01
DesuD1, 1, 0, 0.339, 0.065, 1, 0, 1, 1, 0.009
DesuD2, 2, 0.001, 0.062, 0.132, 1, 0, 2, 1.277, 0.731
Desua1, 0, 0, 0.022, 0.026, 0, 0, 0, 0, 0.02
Desua10, 0, 0, 0.019, 0.021, 0, 0, 0, 0, 0.013
Desua11, 0, 0, 0.011, 0.01, 0, 0, 0, 0, 0.01
Desua12, 0, 0, 0.014, 0.014, 0, 0, 0, 0, 0.011
Desua13, 0, 0, 0.02, 0.022, 0, 0, 0, 0, 0.017
Desua14, 0, 0, 0.015, 0.013, 0, 0, 0, 0, 0.012
Desua15, 0, 0, 0.024, 0.021, 0, 0, 0, 0, 0.015
Desua16, 0, 0, 0.024, 0.029, 0, 0, 0, 0, 0.015
Desua17, 0, 0, 0.017, 0.017, 0, 0, 0, 0, 0.011
Desua18, 0, 0, 0.019, 0.023, 0, 0, 0, 0, 0.009
Desua19, 0, 0, 0.017, 0.014, 0, 0, 0, 0, 0.009
Desua2, 0, 0, 0.024, 0.024, 0, 0, 0, 0, 0.018
Desua20, 0, 0, 0.021, 0.017, 0, 0, 0, 0, 0.016
Desua21, 0, 0, 0.014, 0.014, 0, 0, 0, 0, 0.011
Desua22, 0, 0, 0.016, 0.014, 0, 0, 0, 0, 0.011
Desua23, 0, 0, 0.019, 0.018, 0, 0, 0, 0, 0.014
Desua24, 0, 0, 0.019, 0.019, 0, 0, 0, 0, 0.016
Desua25, 0, 0, 0.014, 0.014, 0, 0, 0, 0, 0.01
Desua26, 0, 0, 0.016, 0.017, 0, 0, 0, 0, 0.012
Desua27, 0, 0, 0.012, 0.013, 0, 0, 0, 0, 0.011
Desua28, 1, 0, 0.015, 0.01, 1, 0, 1, 0.999, 0.006
Desua29, 0, 0, 0.01, 0.009, 0, 0, 0, 0, 0.006
Desua3, 0, 0, 0.011, 0.011, 0, 0, 0, 0, 0.009
Desua30, 0, 0, 0.023, 0.026, 0, 0, 0, 0, 0.019
Desua31, 0, 0, 0.014, 0.013, 0, 0, 0, 0, 0.012
Desua32, 0, 0, 0.017, 0.022, 0, 0, 0, 0, 0.012
Desua33, 0, 0, 0.015, 0.018, 0, 0, 0, 0, 0.012
Desua34, 0, 0, 0.016, 0.02, 0, 0, 0, 0, 0.014
Desua35, 1, 0, 0.025, 0.023, 1, 0, 1, 0.999, 0.016
Desua36, 1, 0.003, 0.022, 0.468, 1, 0, 1, 0.327, 0.687
Desua37, 0, 0, 0.035, 0.032, 0, 0, 0, 0, 0.016
Desua38, 0, 0, 0.337, 0.197, 0, 0, 0, 0, 0.005
Desua39, 0, 0, 0.127, 0.068, 0, 0, 0, 0, 0.015
Desua4, 0, 0, 0.026, 0.025, 0, 0, 0, 0, 0.021
Desua40, 0, 0, 0.019, 0.019, 0, 0, 0, 0, 0.017
Desua41, 0, 0, 0.014, 0.016, 0, 0, 0, 0, 0.01
Desua42, 0, 0, 0.014, 0.02, 0, 0, 0, 0, 0.01
Desua43, 0, 0, 0.01, 0.013, 0, 0, 0, 0, 0.007
Desua44, 0, 0, 0.03, 0.024, 0, 0, 0, 0, 0.006
Desua45, 0, 0, 0.014, 0.012, 0, 0, 0, 0, 0.008
Desua46, 0, 0, 0.02, 0.022, 0, 0, 0, 0, 0.016
Desua47, 0, 0, 0.019, 0.022, 0, 0, 0, 0, 0.015
Desua48, 0, 0, 0.012, 0.014, 0, 0, 0, 0, 0.009
Desua49, 0, 0, 0.014, 0.016, 0, 0, 0, 0, 0.011
Desua5, 0, 0, 0.214, 0.138, 0, 0, 0, 0, 0.015
Desua50, 0, 0, 0.018, 0.017, 0, 0, 0, 0, 0.013
Desua51, 0, 0, 0.026, 0.024, 0, 0, 0, 0, 0.006
Desua52, 0, 0, 0.012, 0.011, 0, 0, 0, 0, 0.009
Desua53, 0, 0, 0.025, 0.017, 0, 0, 0, 0, 0.005
Desua54, 0, 0, 0.018, 0.02, 0, 0, 0, 0, 0.015
Desua6, 0, 0, 0.019, 0.016, 0, 0, 0, 0, 0.009
Desua7, 0, 0, 0.016, 0.017, 0, 0, 0, 0, 0.006
Desua8, 0, 0, 0.015, 0.018, 0, 0, 0, 0, 0.009
Desua9, 0, 0, 0.013, 0.012, 0, 0, 0, 0, 0.007
Dict1, 0, 0, 0.037, 0.034, 0, 0, 0, 0, 0.014
Dorm1, 0, 0, 0.998, 0.018, 0, 0, 0, 0, 0.012
Dorm2, 1, 0, 0.011, 0.017, 1, 0, 1, 0.98, 0.025
Dorm3, 1, 0, 0.349, 0.118, 1, 0, 1, 0.606, 0.409
Dorm4, 1, 0, 0.024, 0.029, 1, 0, 1, 0.972, 0.039
Dorm5, 0, 0, 0.982, 0.011, 0, 0, 0, 0, 0.004
Edwa1, 0, 0, 0.036, 0.044, 0, 0, 0, 0, 0.029
Eise1, 0, 0, 0.016, 0.015, 0, 0, 0, 0, 0.01
Eise2, 0, 0, 0.021, 0.021, 0, 0, 0, 0, 0.015
Eise3, 0, 0, 0.011, 0.01, 0, 0, 0, 0, 0.008
Eise4, 0, 0, 0.008, 0.006, 0, 0, 0, 0, 0.005
Elus1, 0, 0, 0.021, 0.02, 0, 0, 0, 0, 0.012
Elus10, 0, 0, 0.019, 0.02, 0, 0, 0, 0, 0.014
Elus2, 0, 0, 0.013, 0.014, 0, 0, 0, 0, 0.01
Elus3, 0, 0, 0.011, 0.011, 0, 0, 0, 0, 0.006
Elus4, 0, 0, 0.013, 0.014, 0, 0, 0, 0, 0.01
Elus5, 0, 0, 0.017, 0.022, 0, 0, 0, 0, 0.014
Elus6, 0, 0, 0.017, 0.016, 0, 0, 0, 0, 0.012
Elus7, 0, 0, 0.011, 0.014, 0, 0, 0, 0, 0.009
Elus8, 0, 0, 0.015, 0.016, 0, 0, 0, 0, 0.01
Elus9, 0, 0, 0.015, 0.011, 0, 0, 0, 0, 0.01
Erem2, 0, 0, 0.025, 0.023, 0, 0, 0, 0, 0.011
Erem3, 0, 0, 0.022, 0.014, 0, 0, 0, 0, 0.013
Erem4, 0, 0, 0.014, 0.016, 0, 0, 0, 0, 0.009
Erem5, 0, 0, 0.014, 0.014, 0, 0, 0, 0, 0.009
Erem6, 0, 0, 0.017, 0.014, 0, 0, 0, 0, 0.01
FCPU1, 1, 0, 0.019, 0.022, 1, 0, 1, 0.999, 0.013
FCPU2, 1, 0, 0.015, 0.017, 1, 0, 1, 0.999, 0.009
Ferm1, 0, 0, 0.027, 0.032, 0, 0, 0, 0, 0.024
Fibr1, 2, 0.002, 0.022, 0.376, 1, 0, 2, 0.294, 1.724
Fibr2, 0, 0, 0.018, 0.018, 0, 0, 0, 0, 0.011
Fibr3, 0, 0, 0.059, 0.03, 0, 0, 0, 0, 0.013
Fibr4, 0, 0, 0.013, 0.012, 0, 0, 0, 0, 0.006
Fibr5, 0, 0, 0.313, 0.071, 0, 0, 0, 0, 0.017
Fibr6, 0, 0, 0.017, 0.009, 0, 0, 0, 0, 0.005
