species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
Bdell15, 0, 0, 0.008, 0.008, 0, 0, 0, 0, 0.005
Bdell16, 0, 0, 0.033, 0.023, 0, 0, 0, 0, 0.007
Bdell17, 0, 0, 0.035, 0.034, 0, 0, 0, 0, 0.009
Bdell2, 0, 0, 0.052, 0.039, 0, 0, 0, 0, 0.018
Bdell3, 1, 0, 0.014, 0.015, 1, 0, 1, 0.999, 0.011
Bdell4, 0, 0, 0.017, 0.019, 0, 0, 0, 0, 0.008
Bdell5, 0, 0, 0.018, 0.017, 0, 0, 0, 0, 0.013
Bdell6, 0, 0, 0.087, 0.068, 0, 0, 0, 0, 0.014
Bdell7, 0, 0, 0.016, 0.014, 0, 0, 0, 0, 0.011
Bdell9, 0, 0, 0.009, 0.009, 0, 0, 0, 0, 0.006
BdellC1, 0, 0, 0.019, 0.019, 0, 0, 0, 0, 0.01
BdellC2, 0, 0, 0.021, 0.017, 0, 0, 0, 0, 0.012
Bipo1, 0, 0, 0.216, 0.079, 0, 0, 0, 0, 0.017
Bipo2, 1, 0.001, 0.016, 0.304, 1, 0, 1, 0.194, 0.816
CG267X1, 0, 0, 0.047, 0.041, 0, 0, 0, 0, 0.009
CG294X1, 0, 0, 0.049, 0.035, 0, 0, 0, 0, 0.011
CSP1X1, 0, 0, 0.067, 0.049, 0, 0, 0, 0, 0.028
Calda1, 0, 0, 0.04, 0.047, 0, 0, 0, 0, 0.033
Calda2, 0, 0, 0.031, 0.032, 0, 0, 0, 0, 0.024
Caldit1, 0, 0, 0.021, 0.021, 0, 0, 0, 0, 0.017
Caldit2, 0, 0, 0.012, 0.012, 0, 0, 0, 0, 0.008
Caldit3, 0, 0, 0.015, 0.015, 0, 0, 0, 0, 0.013
Camp1, 0, 0, 0.026, 0.023, 0, 0, 0, 0, 0.009
Camp10, 0, 0, 0.186, 0.057, 0, 0, 0, 0, 0.008
Camp11, 1, 0, 0.049, 0.28, 1, 0, 1, 0.283, 0.728
Camp12, 0, 0, 0.209, 0.078, 0, 0, 0, 0, 0.01
Camp13, 0, 0, 0.022, 0.02, 0, 0, 0, 0, 0.012
Camp14, 1, 0, 0.021, 0.047, 1, 0, 1, 0.183, 0.827
Camp15, 0, 0, 0.21, 0.043, 0, 0, 0, 0, 0.016
Camp16, 1, 0.001, 0.085, 1.606, 1, 0, 1, 0.944, 0.064
Camp2, 0, 0, 0.019, 0.016, 0, 0, 0, 0, 0.009
Camp3, 0, 0, 0.032, 0.027, 0, 0, 0, 0, 0.015
Camp4, 1, 0.003, 0.185, 0.826, 1, 0, 1, 0.845, 0.162
Camp5, 1, 0, 0.027, 0.072, 1, 0, 1, 0.166, 0.849
Camp6, 0, 0, 0.013, 0.014, 0, 0, 0, 0, 0.008
Camp7, 0, 0, 0.202, 0.035, 0, 0, 0, 0, 0.008
Camp9, 0, 0, 0.015, 0.014, 0, 0, 0, 0, 0.01
Chlo10, 0, 0, 1.023, 0.021, 0, 0, 0, 0, 0.009
Chlo11, 0, 0.001, 0.034, 0.035, 0, 0, 0, 0, 0.019
Chlo12, 1, 0, 0.016, 0.035, 1, 0, 1, 0.95, 0.059
Chlo13, 0, 0, 0.101, 0.037, 0, 0, 0, 0, 0.009
Chlo14, 0, 0, 0.044, 0.025, 0, 0, 0, 0, 0.012
Chlo15, 0, 0, 0.022, 0.017, 0, 0, 0, 0, 0.008
Chlo16, 0, 0, 0.027, 0.026, 0, 0, 0, 0, 0.018
Chlo17, 1, 0, 0.018, 0.017, 1, 0, 1, 1, 0.013
Chlo18, 0, 0, 0.045, 0.041, 0, 0, 0, 0, 0.009
Chlo19, 0, 0, 0.018, 0.02, 0, 0, 0, 0, 0.013
Chlo20, 0, 0.001, 0.169, 0.067, 0, 0, 0, 0, 0.008
Chlo21, 0, 0, 0.012, 0.019, 0, 0, 0, 0, 0.01
Chlo22, 1, 0, 0.027, 0.032, 1, 0, 1, 1, 0.019
Chlo23, 0, 0, 0.151, 0.111, 0, 0, 0, 0, 0.015
Chlo24, 0, 0, 0.964, 0.018, 0, 0, 0, 0, 0.007
Chlo25, 0, 0, 0.022, 0.017, 0, 0, 0, 0, 0.008
Chlo26, 0, 0, 0.027, 0.026, 0, 0, 0, 0, 0.013
Chlo27, 1, 0.001, 0.096, 0.377, 1, 0, 1, 0.481, 0.533
Chlo28, 0, 0, 0.065, 0.052, 0, 0, 0, 0, 0.014
Chlo29, 0, 0, 0.931, 0.038, 0, 0, 0, 0, 0.012
Chlo30, 1, 0.001, 0.238, 0.53, 1, 0, 1, 0.258, 0.755
Chlo31, 0, 0, 0.03, 0.028, 0, 0, 0, 0, 0.016
Chlo32, 1, 0, 0.029, 1.095, 1, 0, 1, 0.997, 0.014
Chlo33, 0, 0, 0.124, 0.101, 0, 0, 0, 0, 0.013
Chlo34, 0, 0, 0.028, 0.017, 0, 0, 0, 0, 0.011
Chlo35, 0, 0, 0.012, 0.012, 0, 0, 0, 0, 0.01
Chlo36, 1, 0.001, 0.022, 0.463, 1, 0, 1, 0.281, 0.729
Chlo37, 1, 0.001, 0.275, 0.563, 1, 0, 1, 0.217, 0.792
Chlo38, 0, 0, 0.013, 0.014, 0, 0, 0, 0, 0.008
Chlo39, 0, 0, 0.017, 0.016, 0, 0, 0, 0, 0.01
Chlo4, 2, 0, 0.019, 0.052, 1, 0, 2, 1.793, 0.221
Chlo40, 0, 0, 0.307, 0.089, 0, 0, 0, 0, 0.015
Chlo41, 0, 0, 0.011, 0.011, 0, 0, 0, 0, 0.004
Chlo42, 0, 0, 0.029, 0.025, 0, 0, 0, 0, 0.012
Chlo43, 0, 0, 0.085, 0.052, 0, 0, 0, 0, 0.016
Chlo44, 1, 0, 0.012, 0.011, 1, 0, 1, 0.999, 0.007
Chlo45, 0, 0, 0.311, 0.101, 0, 0, 0, 0, 0.01
Chlo46, 1, 0, 0.076, 0.358, 1, 0, 1, 0.236, 0.775
Chlo47, 1, 0, 0.031, 0.022, 1, 0, 1, 0.997, 0.011
Chlo48, 1, 0, 0.029, 0.031, 1, 0, 1, 0.999, 0.015
Chlo5, 0, 0, 0.02, 0.021, 0, 0, 0, 0, 0.011
Chlo6, 0, 0, 0.058, 0.059, 0, 0, 0, 0, 0.022
Chlo7, 0, 0, 0.031, 0.026, 0, 0, 0, 0, 0.017
Chlo8, 1, 0.002, 0.018, 0.259, 1, 0, 1, 0.462, 0.549
Chlo9, 0, 0, 0.048, 0.027, 0, 0, 0, 0, 0.014
Chry1, 1, 0, 0.085, 0.095, 1, 0, 1, 0.003, 1.019
Cloa1, 0, 0, 0.065, 0.051, 0, 0, 0, 0, 0.025
Cyan1, 0, 0, 0.029, 0.031, 0, 0, 0, 0, 0.015
Cyan10, 1, 0, 0.339, 0.086, 1, 0, 1, 0.998, 0.013
Cyan11, 1, 0.001, 0.971, 0.414, 1, 0, 1, 0.297, 0.715
Cyan12, 1, 0, 0.017, 0.018, 1, 0, 1, 0.994, 0.015
Cyan13, 0, 0, 1.009, 0.022, 0, 0, 0, 0, 0.011
Cyan14, 2, 0.001, 0.871, 0.557, 1, 0, 2, 0.7, 1.307
Cyan15, 1, 0, 0.716, 0.126, 1, 0, 1, 0.86, 0.153
Cyan16, 1, 0, 1.132, 0.144, 1, 0, 1, 0.475, 0.535
Cyan18, 1, 0, 0.016, 0.019, 1, 0, 1, 0.993, 0.018
Cyan19, 1, 0, 1.009, 0.207, 1, 0, 1, 0.953, 0.057
Cyan2, 0, 0, 0.021, 0.017, 0, 0, 0, 0, 0.007
Cyan20, 1, 0, 0.039, 0.038, 1, 0, 1, 0.997, 0.027
Cyan21, 1, 0, 1.015, 0.014, 1, 0, 1, 0.05, 0.961
