species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
Node_Chlo44_Chlo17_0, 0.005, 0, 0.02, 0.024, 0.005, 0, 0.005, 0, 0.017
Node_Chlo44_Chlo22_0, 0.008, 0, 0.009, 0.011, 0.008, 0, 0.008, 0, 0.016
Node_Chlo45_Chlo27_0, 0.002, 0, 0.012, 0.017, 0.002, 0, 0.002, 0.001, 0.007
Node_Chlo45_Chlo46_0, 0.002, 0, 0.014, 0.017, 0.002, 0, 0.002, 0, 0.014
Node_Chlo47_Chlo48_0, 0.004, 0, 0.011, 0.013, 0.004, 0, 0.004, 0.001, 0.011
Node_Chlo48_Chlo10_0, 0.005, 0, 0.016, 0.019, 0.005, 0, 0.005, 0.002, 0.017
Node_Chlo4_Chlo12_0, 0.004, 0, 0.004, 0.003, 0.004, 0, 0.004, 0.002, 0.003
Node_Chlo4_Chlo35_0, 0.006, 0, 0.007, 0.01, 0.006, 0, 0.006, 0.002, 0.009
Node_Chlo5_Chlo16_0, 0.01, 0, 0.016, 0.023, 0.01, 0, 0.01, 0.001, 0.023
Node_Chlo6_Chlo18_0, 0.006, 0, 0.022, 0.031, 0.006, 0, 0.006, 0, 0.023
Node_Chlo6_Chlo26_0, 0.005, 0, 0.01, 0.007, 0.005, 0, 0.005, 0.002, 0.007
Node_Chlo7_Chlo15_0, 0.008, 0, 0.026, 0.025, 0.008, 0, 0.008, 0, 0.025
Node_Chry1_Aqui2_0, 0.216, 0.002, 0.633, 0.327, 0.215, 0, 0.216, 0.212, 0.001
Node_Chry1_Defe3_0, 0.047, 0.001, 0.174, 0.103, 0.047, 0, 0.047, 0.045, 0.004
Node_Cyan10_Cyan35_0, 0.003, 0, 0.008, 0.009, 0.003, 0, 0.003, 0, 0.008
Node_Cyan10_Cyan45_0, 0.004, 0, 0.006, 0.009, 0.004, 0, 0.004, 0.001, 0.007
Node_Cyan10_Cyan46_0, 0.003, 0, 0.01, 0.01, 0.003, 0, 0.003, 0.001, 0.006
Node_Cyan11_Cyan26_0, 0.011, 0, 0.018, 0.022, 0.011, 0, 0.011, 0.001, 0.021
Node_Cyan12_Cyan13_0, 0.024, 0, 0.215, 0.053, 0.024, 0, 0.024, 0.02, 0.013
Node_Cyan13_Cyan18_0, 0.003, 0, 0.043, 0.033, 0.003, 0, 0.003, 0.001, 0.022
Node_Cyan14_Cyan15_0, 0.008, 0, 0.02, 0.02, 0.008, 0, 0.008, 0.003, 0.017
Node_Cyan14_Cyan16_0, 0.011, 0, 0.02, 0.032, 0.011, 0, 0.011, 0.002, 0.026
Node_Cyan14_Cyan23_0, 0.005, 0, 0.002, 0.004, 0.005, 0, 0.005, 0.004, 0.002
Node_Cyan16_Cyan29_0, 0.013, 0, 0.022, 0.027, 0.013, 0, 0.013, 0.001, 0.024
Node_Cyan19_Cyan22_0, 0.006, 0, 0.006, 0.008, 0.006, 0, 0.006, 0, 0.008
Node_Cyan19_Cyan47_0, 0.003, 0, 0.006, 0.005, 0.003, 0, 0.003, 0.001, 0.003
Node_Cyan28_chloroArabidopsis_0, 0.001, 0, 0.003, 0.003, 0.001, 0, 0.001, 0, 0.004
Node_Cyan2_Cyan1_0, 0.007, 0, 0.012, 0.012, 0.007, 0, 0.007, 0.002, 0.013
Node_Cyan31_Cyan34_0, 0.009, 0, 0.02, 0.02, 0.009, 0, 0.009, 0.001, 0.018
Node_Cyan33_Cyan21_0, 0.008, 0, 0.019, 0.011, 0.008, 0, 0.008, 0.003, 0.012
Node_Cyan38_Cyan28_0, 0, 0, 0.004, 0.003, 0, 0, 0, 0, 0.002
Node_Cyan40_Arma4_0, 0.015, 0, 0.012, 0.018, 0.015, 0, 0.015, 0.015, 0
Node_Cyan40_Cyan10_0, 0.007, 0, 0.006, 0.008, 0.007, 0, 0.007, 0.002, 0.009
Node_Cyan40_Cyan11_0, 0.008, 0, 0.012, 0.014, 0.008, 0, 0.008, 0.004, 0.011
Node_Cyan40_Cyan14_0, 0.005, 0, 0.005, 0.009, 0.005, 0, 0.005, 0.003, 0.006
Node_Cyan40_Cyan19_0, 0.004, 0, 0.005, 0.007, 0.004, 0, 0.004, 0, 0.008
Node_Cyan40_Cyan20_0, 0.002, 0, 0.013, 0.004, 0.002, 0, 0.002, 0, 0.004
Node_Cyan40_Cyan24_0, 0.004, 0, 0.008, 0.008, 0.004, 0, 0.004, 0.002, 0.007
Node_Cyan40_Cyan25_0, 0.009, 0, 0.017, 0.019, 0.009, 0, 0.009, 0.002, 0.019
Node_Cyan40_Cyan27_0, 0.002, 0, 0.023, 0.023, 0.002, 0, 0.002, 0.002, 0.017
Node_Cyan40_Cyan2_0, 0.006, 0, 0.003, 0.003, 0.006, 0, 0.006, 0.001, 0.007
Node_Cyan40_Cyan36_0, 0.001, 0, 0.007, 0.012, 0.001, 0, 0.001, 0, 0.006
Node_Cyan40_Cyan37_0, 0.001, 0, 0.006, 0.007, 0.001, 0, 0.001, 0.001, 0.004
Node_Cyan40_Cyan38_0, 0.002, 0, 0.003, 0.004, 0.002, 0, 0.002, 0.001, 0.004
Node_Cyan40_Cyan42_0, 0.003, 0, 0.002, 0.003, 0.003, 0, 0.003, 0.001, 0.003
Node_Cyan40_Cyan7_0, 0.011, 0, 0, 0, 0.011, 0, 0.011, 0.006, 0.005
Node_Cyan40_Marg1_0, 0.002, 0, 0.003, 0.005, 0.002, 0, 0.002, 0.001, 0.001
Node_Cyan40_Therd1_0, 0.004, 0, 0.011, 0.005, 0.004, 0, 0.004, 0.004, 0
Node_Cyan42_Cyan3_0, 0.005, 0.001, 0.015, 0.022, 0.005, 0, 0.005, 0.001, 0.016
Node_Cyan46_Cyan30_0, 0.002, 0, 0.008, 0.011, 0.002, 0, 0.002, 0, 0.007
Node_Cyan46_Cyan31_0, 0.011, 0, 0.013, 0.027, 0.011, 0, 0.011, 0, 0.022
Node_Cyan46_Cyan32_0, 0.003, 0, 0.023, 0.024, 0.003, 0, 0.003, 0, 0.012
Node_Cyan46_Cyan33_0, 0.015, 0, 0.012, 0.017, 0.015, 0, 0.015, 0.007, 0.016
Node_Cyan46_Cyan41_0, 0.014, 0, 0.03, 0.027, 0.014, 0, 0.014, 0.004, 0.029
Node_Cyan47_Cyan43_0, 0.004, 0, 0.015, 0.02, 0.004, 0, 0.004, 0.001, 0.016
Node_Cyan47_Cyan44_0, 0.003, 0, 0.019, 0.02, 0.003, 0, 0.003, 0, 0.018
Node_Cyan4_Cyan8_0, 0.008, 0, 0.068, 0.015, 0.008, 0, 0.008, 0.003, 0.008
Node_Cyan4_Cyan9_0, 0.006, 0, 0.013, 0.013, 0.006, 0, 0.006, 0.001, 0.011
Node_Cyan7_Cyan12_0, 0.226, 0.017, 0.004, 0.053, 0.206, 0, 0.226, 0.062, 0.145
Node_Cyan7_Cyan4_0, 0.068, 0.002, 0.004, 0.038, 0.065, 0, 0.068, 0.01, 0.059
Node_DTU0X1_SLNR1_0, 0, 0, 0.002, 0.001, 0, 0, 0, 0, 0.001
Node_Defe3_Defe1_0, 0.046, 0.001, 0.049, 0.058, 0.045, 0, 0.046, 0.01, 0.047
Node_Defe3_Defe2_0, 0.197, 0, 0.029, 0.109, 0.196, 0, 0.197, 0.033, 0.18
Node_Dein4_Dein2_0, 0.006, 0, 0.011, 0.013, 0.006, 0, 0.006, 0.002, 0.014
Node_Dein4_Dein6_0, 0.007, 0, 0.021, 0.017, 0.007, 0, 0.007, 0, 0.022
Node_Dein5_Bipo1_0, 0.008, 0, 0.005, 0.008, 0.008, 0, 0.008, 0.007, 0.002
Node_Dein5_Dein1_0, 0.006, 0, 0.013, 0.015, 0.006, 0, 0.006, 0.002, 0.012
Node_Dein5_Dein4_0, 0.003, 0, 0.017, 0.021, 0.003, 0, 0.003, 0.003, 0.012
Node_Dein5_Dein7_0, 0.007, 0.001, 0.012, 0.016, 0.007, 0, 0.007, 0.002, 0.015
Node_Dein7_Dein3_0, 0.005, 0, 0.014, 0.012, 0.005, 0, 0.005, 0, 0.012
Node_DesuB1_DesuB2_0, 0.009, 0, 0.042, 0.041, 0.009, 0, 0.009, 0.001, 0.023
Node_DesuB4_BdellC1_0, 0.089, 0.003, 0.126, 0.17, 0.089, 0, 0.089, 0.08, 0.008
Node_DesuB4_DesuB1_0, 0.028, 0, 0.067, 0.064, 0.028, 0, 0.028, 0.027, 0.006
Node_DesuB4_DesuB3_0, 0.006, 0, 0.037, 0.037, 0.006, 0, 0.006, 0.003, 0.015
Node_DesuB4_Desua5_0, 0.204, 0.004, 0.544, 0.321, 0.202, 0, 0.204, 0.195, 0.006
Node_DesuB4_Myxo10_0, 0.738, 0.01, 0.181, 0.323, 0.719, 0, 0.738, 0.717, 0.006
Node_DesuC2_DesuC1_0, 0.953, 0.003, 0.092, 0.173, 0.781, 0, 0.953, 0.65, 0.319
Node_DesuC2_Desua47_0, 0.723, 0, 0.076, 0.102, 0.706, 0, 0.723, 0.711, 0.012
Node_DesuD2_DesuD1_0, 0.013, 0, 0.837, 0.048, 0.013, 0, 0.013, 0.006, 0.024
Node_Desua11_Desua27_0, 0.007, 0, 0.02, 0.025, 0.007, 0, 0.007, 0, 0.022
Node_Desua16_Desua15_0, 1.318, 0.006, 0.063, 0.224, 0.999, 0, 1.318, 0.277, 1.053
Node_Desua16_Desua20_0, 1.043, 0.015, 0.052, 0.498, 0.968, 0, 1.043, 0.987, 0.031
Node_Desua16_Desua24_0, 0.322, 0.002, 0.22, 0.172, 0.301, 0, 0.322, 0.192, 0.145
Node_Desua16_Desua6_0, 1.049, 0.046, 0.016, 0.231, 0.953, 0, 1.049, 0.923, 0.048
Node_Desua16_Desua9_0, 0.395, 0, 0.676, 0.394, 0.381, 0, 0.395, 0.377, 0.028
Node_Desua1_Desua34_0, 0.005, 0, 0.009, 0.01, 0.005, 0, 0.005, 0.001, 0.012
Node_Desua1_Desua3_0, 0.002, 0, 0.01, 0.007, 0.002, 0, 0.002, 0.001, 0.004
Node_Desua1_Desua43_0, 0.008, 0, 0.025, 0.018, 0.008, 0, 0.008, 0.006, 0.005
Node_Desua22_Desua10_0, 0.013, 0, 0.013, 0.017, 0.013, 0, 0.013, 0.002, 0.018
Node_Desua22_Desua13_0, 0.008, 0, 0.012, 0.006, 0.008, 0, 0.008, 0.004, 0.005
Node_Desua22_Desua14_0, 0.056, 0.002, 0.02, 0.036, 0.055, 0, 0.056, 0.008, 0.061
Node_Desua22_Desua16_0, 0.971, 0.039, 0.047, 0.175, 0.921, 0, 0.971, 0.867, 0.028
Node_Desua22_Desua23_0, 0.261, 0.002, 0.02, 0.084, 0.261, 0, 0.261, 0.051, 0.223
Node_Desua22_Desua26_0, 0.015, 0, 0.089, 0.049, 0.015, 0, 0.015, 0.013, 0.004
Node_Desua22_Desua4_0, 0.1, 0, 0.871, 0.148, 0.098, 0, 0.1, 0.1, 0
Node_Desua26_Desua30_0, 0.007, 0, 0.017, 0.023, 0.007, 0, 0.007, 0.003, 0.009
Node_Desua28_Desua35_0, 1.006, 0.002, 0.017, 0.05, 1, 0, 1.006, 0.839, 0.178
Node_Desua2_Desua8_0, 0.429, 0.002, 0.788, 0.42, 0.374, 0, 0.429, 0.208, 0.233
Node_Desua36_Desua38_0, 0.005, 0.001, 0.029, 0.036, 0.005, 0, 0.005, 0, 0.025
Node_Desua36_Desua39_0, 0.008, 0, 0.014, 0.02, 0.008, 0, 0.008, 0, 0.019
Node_Desua40_Desua31_0, 0.008, 0, 0.018, 0.015, 0.008, 0, 0.008, 0.001, 0.017
Node_Desua42_Desua11_0, 0.005, 0, 0.014, 0.016, 0.005, 0, 0.005, 0, 0.014
Node_Desua42_Desua12_0, 0.005, 0, 0.012, 0.015, 0.005, 0, 0.005, 0.001, 0.011
Node_Desua43_Desua50_0, 0.005, 0, 0.016, 0.014, 0.005, 0, 0.005, 0.001, 0.014
Node_Desua43_Desua52_0, 0.003, 0, 0.021, 0.024, 0.003, 0, 0.003, 0, 0.019
