species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
Node_FirmE7_FirmE2_0, 0.763, 0, 0.022, 0.258, 0.714, 0, 0.763, 0.646, 0.127
Node_FirmE7_FirmE8_0, 1.272, 0.001, 0.014, 0.138, 1, 0, 1.272, 0.759, 0.522
Node_FirmF1_FirmF2_0, 0.05, 0, 0.538, 0.184, 0.05, 0, 0.05, 0.048, 0.007
Node_FirmF1_FirmG6_0, 0.581, 0.003, 0.068, 0.163, 0.561, 0, 0.581, 0.557, 0.019
Node_FirmF2_FirmF3_0, 0.009, 0, 0.057, 0.043, 0.009, 0, 0.009, 0.005, 0.016
Node_FirmG5_FirmG1_0, 0.033, 0, 0.194, 0.084, 0.032, 0, 0.033, 0.026, 0.018
Node_FirmG5_FirmG2_0, 0.209, 0, 0.141, 0.069, 0.207, 0, 0.209, 0.048, 0.162
Node_FirmG6_FirmE5_0, 0.608, 0.003, 0.021, 0.156, 0.581, 0, 0.608, 0.559, 0.045
Node_FirmG6_FirmG3_0, 0.015, 0, 0.326, 0.063, 0.015, 0, 0.015, 0.01, 0.016
Node_FirmG6_FirmG4_0, 0.325, 0, 0.055, 0.088, 0.319, 0, 0.325, 0.138, 0.192
Node_FirmG6_FirmG5_0, 0.188, 0.002, 0.5, 0.245, 0.183, 0, 0.188, 0.114, 0.078
Node_Firms11_Firms17_0, 2.03, 0.003, 0.145, 0.154, 1, 0, 2.03, 1.923, 0.114
Node_Firms13_Firms1_0, 1.148, 0.001, 0.8, 0.29, 0.99, 0, 1.148, 1.143, 0.011
Node_Firms1_Firms10_0, 0.41, 0, 1.007, 0.211, 0.362, 0, 0.41, 0.155, 0.269
Node_Firms20_Firms12_0, 0.032, 0, 0.015, 0.014, 0.032, 0, 0.032, 0.003, 0.041
Node_Firms20_Firms29_0, 0.172, 0, 0.023, 0.024, 0.172, 0, 0.172, 0.024, 0.163
Node_Firms22_Firms27_0, 2.179, 0, 0.018, 0.031, 1, 0, 2.179, 2.081, 0.102
