species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
Node_Pate13_Pate6_0, 0.013, 0, 0.034, 0.026, 0.013, 0, 0.013, 0.007, 0.014
Node_Pate14_Pate35_0, 0.005, 0, 0.015, 0.016, 0.005, 0, 0.005, 0.002, 0.009
Node_Pate14_Pate5_0, 0.011, 0, 0.024, 0.022, 0.011, 0, 0.011, 0.007, 0.01
Node_Pate15_Pate29_0, 0.005, 0, 0.021, 0.022, 0.005, 0, 0.005, 0, 0.015
Node_Pate17_Pate18_0, 0.012, 0, 0.007, 0.012, 0.012, 0, 0.012, 0.005, 0.011
Node_Pate17_Pate19_0, 0.008, 0, 0.01, 0.012, 0.008, 0, 0.008, 0.004, 0.007
Node_Pate17_Pate8_0, 0.009, 0, 0.018, 0.02, 0.008, 0, 0.009, 0.002, 0.015
Node_Pate18_Pate38_0, 0.004, 0, 0.014, 0.013, 0.004, 0, 0.004, 0.002, 0.009
Node_Pate18_Pate9_0, 0.009, 0, 0.014, 0.014, 0.009, 0, 0.009, 0.003, 0.011
Node_Pate19_Pate37_0, 0.008, 0, 0.01, 0.01, 0.008, 0, 0.008, 0.001, 0.01
Node_Pate19_Pate4_0, 0.008, 0, 0.012, 0.011, 0.008, 0, 0.008, 0.001, 0.012
Node_Pate1_Pate50_0, 0.008, 0, 0.046, 0.026, 0.008, 0, 0.008, 0.005, 0.009
Node_Pate21_Pate15_0, 0.011, 0, 0.023, 0.019, 0.011, 0, 0.011, 0.006, 0.01
Node_Pate21_Pate26_0, 0.024, 0, 0.078, 0.028, 0.024, 0, 0.024, 0.018, 0.007
Node_Pate24_Pate13_0, 0.033, 0, 0.016, 0.011, 0.033, 0, 0.033, 0.012, 0.024
Node_Pate24_Pate14_0, 0.025, 0, 0.013, 0.017, 0.023, 0, 0.025, 0.01, 0.021
Node_Pate24_Pate39_0, 0.207, 0, 0.006, 0.021, 0.206, 0, 0.207, 0.052, 0.157
Node_Pate24_Pate54_0, 0.056, 0, 0.015, 0.01, 0.056, 0, 0.056, 0.022, 0.038
Node_Pate25_Pate17_0, 0.011, 0, 0.009, 0.013, 0.011, 0, 0.011, 0.009, 0.005
Node_Pate25_Pate28_0, 0.011, 0.001, 0.011, 0.013, 0.011, 0, 0.011, 0.006, 0.01
Node_Pate25_Pate32_0, 0.015, 0, 0.021, 0.017, 0.015, 0, 0.015, 0.009, 0.007
Node_Pate26_Pate12_0, 0.012, 0, 0.022, 0.019, 0.012, 0, 0.012, 0.007, 0.01
Node_Pate40_Pate24_0, 0.017, 0, 0.013, 0.016, 0.016, 0, 0.017, 0.012, 0.007
Node_Pate40_Pate55_0, 0.005, 0, 0.024, 0.018, 0.005, 0, 0.005, 0.002, 0.012
Node_Pate40_Pate7_0, 0.023, 0, 0.044, 0.023, 0.022, 0, 0.023, 0.018, 0.008
Node_Pate43_Pate22_0, 0.014, 0, 0.048, 0.015, 0.014, 0, 0.014, 0.01, 0.007
Node_Pate43_Pate3_0, 0.02, 0, 0.013, 0.019, 0.02, 0, 0.02, 0.008, 0.019
Node_Pate43_Pate44_0, 0.044, 0, 0.007, 0.016, 0.043, 0, 0.044, 0.017, 0.031
Node_Pate43_Pate45_0, 0.055, 0, 0.028, 0.013, 0.054, 0, 0.055, 0.034, 0.022
Node_Pate43_Pate57_0, 0.006, 0, 0.046, 0.034, 0.006, 0, 0.006, 0.005, 0.008
Node_Pate44_Pate10_0, 0.25, 0, 0.005, 0.087, 0.25, 0, 0.25, 0.09, 0.162
Node_Pate44_Pate52_0, 0.093, 0, 0.01, 0.037, 0.092, 0, 0.093, 0.038, 0.059
Node_Pate45_Pate11_0, 0.238, 0, 0.01, 0.063, 0.237, 0, 0.238, 0.089, 0.153
Node_Pate45_Pate21_0, 0.095, 0.001, 0.015, 0.026, 0.094, 0, 0.095, 0.042, 0.054
Node_Pate46_Pate25_0, 0.029, 0, 0.061, 0.036, 0.029, 0, 0.029, 0.027, 0.005
Node_Pate48_Chlo30_0, 0.59, 0.008, 0.484, 0.466, 0.531, 0, 0.59, 0.567, 0.01
Node_Pate48_Pate1_0, 0.045, 0, 0.172, 0.057, 0.045, 0, 0.045, 0.034, 0.015
Node_Pate48_Pate23_0, 0.163, 0.001, 0.433, 0.194, 0.159, 0, 0.163, 0.159, 0.005
Node_Pate48_Pate30_0, 0.096, 0, 0.017, 0.027, 0.096, 0, 0.096, 0.043, 0.054
Node_Pate48_Pate40_0, 0.059, 0, 0.027, 0.037, 0.059, 0, 0.059, 0.038, 0.025
Node_Pate48_Pate43_0, 0.061, 0, 0.044, 0.045, 0.06, 0, 0.061, 0.042, 0.02
Node_Pate48_Pate46_0, 0.085, 0, 0.084, 0.084, 0.081, 0, 0.085, 0.08, 0.006
Node_Pate48_Pate49_0, 0.034, 0, 0.036, 0.041, 0.034, 0, 0.034, 0.017, 0.025
Node_Pate48_Pate51_0, 0.071, 0.002, 0.018, 0.053, 0.07, 0, 0.071, 0.026, 0.053
Node_Pate48_Pate56_0, 0.202, 0.001, 0.007, 0.066, 0.201, 0, 0.202, 0.089, 0.112
Node_Pate49_Pate41_0, 0.006, 0, 0.039, 0.028, 0.006, 0, 0.006, 0.001, 0.011
Node_Pate51_Pate27_0, 0.011, 0, 0.032, 0.029, 0.011, 0, 0.011, 0.006, 0.014
Node_Pate51_Pate33_0, 0.168, 0.001, 0.007, 0.101, 0.168, 0, 0.168, 0.068, 0.103
Node_Pate51_Pate53_0, 0.029, 0, 0.15, 0.046, 0.029, 0, 0.029, 0.022, 0.011
Node_Pate54_Pate31_0, 0.01, 0, 0.052, 0.011, 0.01, 0, 0.01, 0.007, 0.006
Node_Pate9_Pate36_0, 0.006, 0, 0.016, 0.016, 0.006, 0, 0.006, 0.001, 0.013
Node_Plan17_Plan23_0, 1.015, 0.006, 0.114, 0.545, 0.999, 0, 1.015, 0.497, 0.526
Node_Plan22_Plan2_0, 0.504, 0, 0.026, 0.164, 0.436, 0, 0.504, 0.087, 0.428
Node_Plan22_Plan4_0, 0.102, 0, 0.106, 0.056, 0.099, 0, 0.102, 0.046, 0.061
Node_Plan26_Plan21_0, 0.02, 0, 0.081, 0.043, 0.018, 0, 0.02, 0.014, 0.011
Node_Plan26_Plan5_0, 0.098, 0, 0.021, 0.025, 0.097, 0, 0.098, 0.006, 0.099
Node_Plan30_Plan14_0, 0.73, 0.001, 0.155, 0.271, 0.61, 0, 0.73, 0.41, 0.326
Node_Plan31_Plan17_0, 0.597, 0.002, 0.095, 0.103, 0.576, 0, 0.597, 0.117, 0.481
Node_Plan31_Plan18_0, 0.018, 0, 0.095, 0.039, 0.018, 0, 0.018, 0.011, 0.009
Node_Plan31_Plan27_0, 0.209, 0, 0.008, 0.057, 0.201, 0, 0.209, 0.049, 0.163
